timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;2.56;0.0;1.253
2011-01-01 01:00:00;2.56;0.0;1.364
2011-01-01 02:00:00;2.56;0.0;0.9470000000000001
2011-01-01 03:00:00;2.56;0.0;0.805
2011-01-01 04:00:00;2.56;0.0;0.8059999999999999
2011-01-01 05:00:00;4.609;0.0;1.5919999999999999
2011-01-01 06:00:00;17.182000000000002;35.134;4.0969999999999995
2011-01-01 07:00:00;4.895;45.695;6.897
2011-01-01 08:00:00;2.8480000000000003;46.79600000000001;11.171
2011-01-01 09:00:00;2.8480000000000003;44.06;11.047
2011-01-01 10:00:00;2.8480000000000003;41.43;9.947000000000001
2011-01-01 11:00:00;2.8480000000000003;39.302;10.68
2011-01-01 12:00:00;17.184;23.186;10.8
2011-01-01 13:00:00;4.896;30.886999999999997;8.601
2011-01-01 14:00:00;2.847;33.474000000000004;6.893
2011-01-01 15:00:00;2.846;32.666;5.431
2011-01-01 16:00:00;2.847;32.431;6.894
2011-01-01 17:00:00;4.896;29.601999999999997;8.852
2011-01-01 18:00:00;17.185;19.416;12.274000000000001
2011-01-01 19:00:00;21.28;15.115;9.708
2011-01-01 20:00:00;4.894;30.706;5.436
2011-01-01 21:00:00;4.61;0.0;5.331
2011-01-01 22:00:00;4.61;0.0;4.357
2011-01-01 23:00:00;2.5610000000000004;0.0;2.66
2011-01-02 00:00:00;2.5610000000000004;0.0;1.608
2011-01-02 01:00:00;2.56;0.0;1.2409999999999999
2011-01-02 02:00:00;2.56;0.0;1.012
2011-01-02 03:00:00;2.56;0.0;0.7909999999999999
2011-01-02 04:00:00;2.56;0.0;0.7929999999999999
2011-01-02 05:00:00;4.6080000000000005;0.0;1.013
2011-01-02 06:00:00;17.182000000000002;44.765;2.784
2011-01-02 07:00:00;4.895;54.849;5.6
2011-01-02 08:00:00;2.8480000000000003;55.388000000000005;8.837
2011-01-02 09:00:00;2.8489999999999998;48.483000000000004;11.658
2011-01-02 10:00:00;2.8489999999999998;45.981;12.872
2011-01-02 11:00:00;2.8489999999999998;43.723;13.547
2011-01-02 12:00:00;17.185;28.085;11.655999999999999
2011-01-02 13:00:00;4.896;35.681999999999995;10.037
2011-01-02 14:00:00;2.847;37.799;7.877999999999999
2011-01-02 15:00:00;2.847;36.469;6.935
