timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;1.247;0.0;0.731
2011-01-01 01:00:00;1.247;0.0;0.78
2011-01-01 02:00:00;1.247;0.0;0.612
2011-01-01 03:00:00;1.247;0.0;0.746
2011-01-01 04:00:00;1.247;0.0;0.747
2011-01-01 05:00:00;2.245;0.0;0.8859999999999999
2011-01-01 06:00:00;8.309;6.867000000000001;2.1390000000000002
2011-01-01 07:00:00;2.323;11.550999999999998;3.574
2011-01-01 08:00:00;1.3259999999999998;12.546;5.773
2011-01-01 09:00:00;1.3259999999999998;11.715;5.709
2011-01-01 10:00:00;1.3259999999999998;10.82;5.142
2011-01-01 11:00:00;1.3259999999999998;10.241;5.52
2011-01-01 12:00:00;8.31;2.694;5.581
2011-01-01 13:00:00;2.324;7.803999999999999;4.449
2011-01-01 14:00:00;1.325;9.173;3.57
2011-01-01 15:00:00;1.325;8.883;2.82
2011-01-01 16:00:00;1.325;8.866;3.571
2011-01-01 17:00:00;2.324;7.502000000000001;4.58
2011-01-01 18:00:00;8.311;2.1590000000000003;6.3420000000000005
2011-01-01 19:00:00;10.306;0.322;5.021
2011-01-01 20:00:00;2.323;7.577999999999999;2.825
2011-01-01 21:00:00;2.246;0.0;2.7739999999999996
2011-01-01 22:00:00;2.246;0.0;2.274
2011-01-01 23:00:00;1.248;0.0;1.413
2011-01-02 00:00:00;1.247;0.0;0.894
2011-01-02 01:00:00;1.247;0.0;0.728
2011-01-02 02:00:00;1.247;0.0;0.637
2011-01-02 03:00:00;1.247;0.0;0.7170000000000001
2011-01-02 04:00:00;1.247;0.0;0.718
2011-01-02 05:00:00;2.245;0.0;0.638
2011-01-02 06:00:00;8.309;9.669;1.475
2011-01-02 07:00:00;2.323;14.102;2.912
2011-01-02 08:00:00;1.3259999999999998;14.942;4.577
2011-01-02 09:00:00;1.3259999999999998;13.075999999999999;6.025
2011-01-02 10:00:00;1.3259999999999998;12.394;6.651
2011-01-02 11:00:00;1.327;11.802;6.999
2011-01-02 12:00:00;8.31;4.334;6.024
2011-01-02 13:00:00;2.324;9.147;5.189
2011-01-02 14:00:00;1.3259999999999998;10.382;4.078
2011-01-02 15:00:00;1.325;10.025;3.593
2011-01-02 16:00:00;1.325;9.849;2.079
2011-01-02 17:00:00;2.323;8.05;3.872
2011-01-02 18:00:00;8.31;4.4;5.0680000000000005
2011-01-02 19:00:00;10.306;2.506;5.487
2011-01-02 20:00:00;2.323;9.86;2.845
2011-01-02 21:00:00;2.246;0.0;2.6430000000000002
2011-01-02 22:00:00;2.246;0.0;2.437
2011-01-02 23:00:00;1.248;0.0;1.415
2011-01-03 00:00:00;1.247;0.0;0.755
2011-01-03 01:00:00;1.247;0.0;0.596
2011-01-03 02:00:00;1.247;0.0;1.071
2011-01-03 03:00:00;1.247;0.0;1.072
2011-01-03 04:00:00;1.247;0.0;0.7040000000000001
2011-01-03 05:00:00;2.246;0.0;2.8680000000000003
2011-01-03 06:00:00;8.311;11.835999999999999;7.4270000000000005
2011-01-03 07:00:00;2.324;16.077;6.024
2011-01-03 08:00:00;1.3259999999999998;17.081;4.993
2011-01-03 09:00:00;1.3259999999999998;16.02;3.8139999999999996
2011-01-03 10:00:00;1.325;15.129000000000001;3.3739999999999997
2011-01-03 11:00:00;1.325;14.38;3.154
2011-01-03 12:00:00;8.31;7.446000000000001;4.699
2011-01-03 13:00:00;2.323;12.065;4.183
2011-01-03 14:00:00;1.325;13.270999999999999;2.4219999999999997
2011-01-03 15:00:00;1.325;12.715;2.13
2011-01-03 16:00:00;1.325;12.423;2.421
2011-01-03 17:00:00;2.323;10.549000000000001;4.18
2011-01-03 18:00:00;8.31;5.425;5.875
2011-01-03 19:00:00;10.306;3.412;5.949
2011-01-03 20:00:00;2.324;10.713;4.622
2011-01-03 21:00:00;2.246;0.0;3.3789999999999996
2011-01-03 22:00:00;2.245;0.0;1.9180000000000001
2011-01-03 23:00:00;1.248;0.0;1.489
2011-01-04 00:00:00;1.247;0.0;0.7559999999999999
2011-01-04 01:00:00;1.247;0.0;0.597
2011-01-04 02:00:00;1.247;0.0;1.0759999999999998
2011-01-04 03:00:00;1.247;0.0;1.078
2011-01-04 04:00:00;1.247;0.0;0.7070000000000001
2011-01-04 05:00:00;2.246;0.0;2.872
2011-01-04 06:00:00;8.311;13.415999999999999;7.436
2011-01-04 07:00:00;2.324;17.453;6.031000000000001
2011-01-04 08:00:00;1.3259999999999998;18.199;4.997
2011-01-04 09:00:00;1.3259999999999998;17.276;3.818
2011-01-04 10:00:00;1.325;16.067;3.3760000000000003
2011-01-04 11:00:00;1.325;14.71;3.154
2011-01-04 12:00:00;8.31;7.695;4.697
2011-01-04 13:00:00;2.323;12.228;4.181
2011-01-04 14:00:00;1.325;13.604000000000001;2.421
2011-01-04 15:00:00;1.325;13.103;2.13
2011-01-04 16:00:00;1.325;12.818;2.421
2011-01-04 17:00:00;2.323;11.030999999999999;4.1819999999999995
2011-01-04 18:00:00;8.31;5.905;5.877000000000001
2011-01-04 19:00:00;10.306;3.821;5.95
2011-01-04 20:00:00;2.324;10.967;4.622
2011-01-04 21:00:00;2.246;0.0;3.3789999999999996
2011-01-04 22:00:00;2.245;0.0;1.919
2011-01-04 23:00:00;1.248;0.0;1.489
2011-01-05 00:00:00;1.247;0.0;0.7559999999999999
2011-01-05 01:00:00;1.247;0.0;0.596
2011-01-05 02:00:00;1.247;0.0;1.073
2011-01-05 03:00:00;1.247;0.0;1.074
2011-01-05 04:00:00;1.247;0.0;0.7040000000000001
2011-01-05 05:00:00;2.246;0.0;2.867
2011-01-05 06:00:00;8.311;12.444;7.4239999999999995
2011-01-05 07:00:00;2.324;16.553;6.021
2011-01-05 08:00:00;1.3259999999999998;17.279;4.989
2011-01-05 09:00:00;1.3259999999999998;16.332;3.812
2011-01-05 10:00:00;1.325;15.078;3.37
2011-01-05 11:00:00;1.325;13.802;3.148
2011-01-05 12:00:00;8.31;4.82;4.675
2011-01-05 13:00:00;2.323;9.657;4.159
2011-01-05 14:00:00;1.325;10.754000000000001;2.406
2011-01-05 15:00:00;1.325;10.222000000000001;2.117
2011-01-05 16:00:00;1.325;10.245999999999999;2.408
2011-01-05 17:00:00;2.323;8.517999999999999;4.162
2011-01-05 18:00:00;8.31;4.348;5.864
2011-01-05 19:00:00;10.306;2.1959999999999997;5.937
2011-01-05 20:00:00;2.324;9.232000000000001;4.611000000000001
2011-01-05 21:00:00;2.246;0.0;3.3680000000000003
2011-01-05 22:00:00;2.245;0.0;1.91
2011-01-05 23:00:00;1.248;0.0;1.4809999999999999
2011-01-06 00:00:00;1.247;0.0;0.7490000000000001
2011-01-06 01:00:00;1.247;0.0;0.588
2011-01-06 02:00:00;1.247;0.0;1.048
2011-01-06 03:00:00;1.247;0.0;1.051
2011-01-06 04:00:00;1.247;0.0;0.691
2011-01-06 05:00:00;2.246;0.0;2.85
2011-01-06 06:00:00;8.311;7.346;7.39
2011-01-06 07:00:00;2.324;11.705;5.99
2011-01-06 08:00:00;1.3259999999999998;12.793;4.9639999999999995
2011-01-06 09:00:00;1.3259999999999998;11.959000000000001;3.7910000000000004
2011-01-06 10:00:00;1.325;11.082;3.35
